date,flow,R-MLR
1969-02-28,209.98677248677248,216.49355760163272
1969-03-31,252.9868578255675,265.5056768175161
1969-04-30,331.01851851851853,336.52471996845543
1969-05-31,510.0059737156511,489.77830506513163
1969-06-30,650.0771604938273,656.5729025262225
1969-07-31,1130.152329749104,1104.8940731314478
1969-08-31,793.0107526881719,758.6813730722643
1969-09-30,709.104938271605,713.6899060455153
1969-10-31,841.173835125448,799.7637862400207
1969-11-30,381.0185185185185,376.5452150019059
1969-12-31,190.0014934289128,184.46127993203305
1970-01-31,147.9988052568698,153.46273181454416
1970-02-28,145.99867724867724,153.4774041049612
1970-03-31,188.9934289127837,205.48800594425745
1970-04-30,367.0138888888889,387.5440974363643
1970-05-31,558.1690561529272,565.5940312279095
1970-06-30,672.067901234568,679.7284444935034
1970-07-31,726.926523297491,733.6584486882671
1970-08-31,1180.1821983273596,1124.6883267486392
1970-09-30,569.0586419753087,559.7055519717421
1970-10-31,614.1726403823178,608.5438267682819
1970-11-30,348.9969135802469,355.55085695157123
1970-12-31,177.00866188769413,184.46127993203305
1971-01-31,139.00089605734766,151.483306452825
1971-02-28,135.0033068783069,65.77578890388494
1971-03-31,201.0155316606929,213.48040268780278
1971-04-30,335.9953703703704,360.5292984745365
1971-05-31,486.85782556750297,469.6105749645966
1971-06-30,638.8888888888888,642.679577345854
1971-07-31,719.8327359617682,680.624788053527
1971-08-31,638.0675029868578,629.4585098355034
1971-09-30,1329.861111111111,1344.6784246539187
1971-10-31,1799.9551971326164,1734.9489005314927
1971-11-30,721.0648148148149,666.6069707120441
1971-12-31,308.9904420549582,297.5126114400317
1972-01-31,214.0083632019116,236.48655406174643
1972-02-29,214.0006385696041,220.50214692963849
1972-03-31,284.98357228195937,299.5293844500853
1972-04-30,440.97222222222223,448.55895052014927
1972-05-31,723.9396654719235,733.6584486882671
1972-06-30,1069.83024691358,1044.8141561776317
1972-07-31,1910.0955794504184,1945.2161606537366
1972-08-31,1059.9611708482676,1004.8023755954592
1972-09-30,775.8487654320987,783.5424576468126
1972-10-31,658.9755077658302,632.4463217022491
1972-11-30,364.0046296296296,362.5361121117009
1972-12-31,213.00029868578247,217.47660105957547
1973-01-31,174.99253285543608,185.4696664370598
1973-02-28,176.00859788359787,184.48929066828381
1973-03-31,227.0011947431302,235.47816755671963
1973-04-30,293.98148148148147,297.5076317535872
1973-05-31,564.1427718040621,566.714460633839
1973-06-30,1050.1543209876545,1044.8141561776317
1973-07-31,919.9522102747908,869.6038886252063
1973-08-31,897.1774193548387,902.8432956427547
1973-09-30,1020.0617283950618,984.6097470627016
1973-10-31,1040.1732377538829,1044.7643593131859
1973-11-30,535.8796296296297,513.3944680285357
1973-12-31,246.00507765830343,253.5170817021981
1974-01-31,168.01075268817203,170.4559118066616
1974-02-28,175.01653439153438,179.48603963606774
1974-03-31,219.9820788530466,232.49035566200774
1974-04-30,305.0154320987654,323.5190238968327
1974-05-31,486.85782556750297,513.680799999099
1974-06-30,910.8796296296296,899.7060931826715
1974-07-31,896.0573476702509,881.5551360921901
1974-08-31,999.8506571087216,1021.6088173459049
1974-09-30,1359.9537037037037,1364.7465610255622
1974-10-31,956.1678614097968,960.7321505609569
1974-11-30,589.891975308642,590.579607919472
1974-12-31,278.0017921146953,278.5026584378609
1975-01-31,178.9874551971326,192.49102432391268
1975-02-28,183.98644179894177,188.4588121483891
1975-03-31,233.98297491039423,251.50030869214459
1975-04-30,316.01080246913585,336.52471996845543
1975-05-31,683.9904420549582,712.7437656210457
1975-06-30,1140.0462962962963,1164.8370487080374
1975-07-31,2230.0627240143367,2335.1256092640792
1975-08-31,1829.823775388292,1864.9187167349398
1975-09-30,1689.8148148148148,1714.7811704309577
1975-10-31,1960.1254480286736,1994.8885329383875
1975-11-30,881.9444444444445,886.5846194012124
1975-12-31,354.01732377538826,369.5188774286084
1976-01-31,239.99402628434888,273.49807356106135
1976-02-29,242.01787994891444,274.50646006608815
1976-03-31,321.98327359617684,342.5165276828921
1976-04-30,449.84567901234567,473.64412098470353
1976-05-31,636.9474313022699,685.479982330177
1976-06-30,1170.138888888889,1164.8370487080374
1976-07-31,1469.9074074074072,1525.0551168925922
1976-08-31,1920.1762246117084,1965.0104142709279
1976-09-30,2000.0,1905.0425402621152
1976-10-31,1089.8297491039427,1019.7414349291889
1976-11-30,523.9197530864197,544.2685239589762
1976-12-31,289.98655913978496,287.50344168643295
1977-01-31,214.0083632019116,223.4895724414016
1977-02-28,204.98511904761904,210.49792619939038
1977-03-31,293.01075268817203,303.5255828218579
1977-04-30,606.8672839506173,667.7647478104083
1977-05-31,860.9617682198327,878.567324225444
1977-06-30,966.820987654321,991.5564096985792
1977-07-31,800.8512544802867,815.82327502378
1977-08-31,711.9922341696536,700.7925181540621
1977-09-30,658.9506172839506,660.8180852202239
1977-10-31,539.8745519713261,543.5589186665582
1977-11-30,333.9891975308642,309.7028838563552
1977-12-31,188.9934289127837,184.46127993203305
1978-01-31,127.01612903225806,140.46575019419944
1978-02-28,141.0094246031746,147.4817727027188
1978-03-31,196.01254480286727,202.50019407751154
1978-04-30,467.9783950617284,502.5885484438047
1978-05-31,551.0752688172043,573.4370373340172
1978-06-30,760.0308641975308,798.5935599255449
1978-07-31,568.9964157706094,588.7495731510902
1978-08-31,1070.041816009558,1124.6883267486392
1978-09-30,1760.030864197531,1785.0196477317097
1978-10-31,1020.0119474313022,1023.8496762459641
1978-11-30,523.9197530864197,527.673718908359
1978-12-31,256.0110513739546,252.50869519717136
1979-01-31,193.99641577060933,189.46586480883244
1979-02-28,178.98478835978835,176.46754934390435
1979-03-31,220.99014336917563,220.50176057465558
1979-04-30,390.817901234568,404.5634207823157
1979-05-31,402.85244922341695,414.70953194839655
1979-06-30,466.04938271604937,474.415972383613
1979-07-31,1109.9910394265232,1154.9399218994413
1979-08-31,1739.8446833930705,1724.865035481225
1979-09-30,1680.16975308642,1675.0308233871258
1979-10-31,965.1284348864992,963.7199624277027
1979-11-30,440.97222222222223,434.66562533978083
1979-12-31,248.9919354838709,241.49113893854576
1980-01-31,173.98446833930706,175.46049668346095
1980-02-29,172.01468710089398,173.4604657226608
1980-03-31,237.00716845878136,236.48655406174643
1980-04-30,328.0092592592593,332.6654629739086
1980-05-31,362.0071684587813,364.55164020014325
1980-06-30,618.8271604938271,643.4514287447632
1980-07-31,1350.0597371565111,1354.7498404880748
1980-08-31,949.074074074074,961.8525800109865
1980-09-30,1390.0462962962963,1424.9509701404925
1980-10-31,1130.152329749104,1084.7263430309124
1980-11-30,494.9845679012346,488.6952232634363
1980-12-31,221.99820788530465,226.47738430814755
1981-01-31,173.01373954599762,179.49404270356797
1981-02-28,173.98313492063488,180.4784200060941
1981-03-31,223.0062724014337,109.42985442837617
1981-04-30,341.0108024691358,356.5156712088526
1981-05-31,583.9307048984468,573.4370373340172
1981-06-30,1060.1851851851852,1064.8822925492752
1981-07-31,1640.1583034647551,1624.7733379452372
1981-08-31,1059.9611708482676,1013.765811195697
1981-09-30,3469.9074074074074,3575.7148932014306
1981-10-31,1680.1075268817203,1724.865035481225
1981-11-30,714.891975308642,711.7602775482418
1981-12-31,352.00119474313027,336.5409039494003
1982-01-31,251.00806451612905,257.51328007397075
1982-02-28,250.9920634920635,251.516314827145
1982-03-31,285.9916367980884,287.50344168643295
1982-04-30,395.8333333333333,405.56682760089785
1982-05-31,850.1344086021505,924.8784081600057
1982-06-30,1514.6604938271605,1585.1101354141852
1982-07-31,1749.9253285543607,1814.872867966946
1982-08-31,1059.9611708482676,1074.6424779806453
1982-09-30,1650.0771604938273,1724.8152386167794
1982-10-31,1649.8655913978494,1655.0249330960396
1982-11-30,697.145061728395,677.79881599623
1982-12-31,326.0155316606929,309.5012065553497
1983-01-31,233.98297491039423,235.47816755671963
1983-02-28,215.9804894179894,225.5076792960385
1983-03-31,251.00806451612905,263.4889038074626
1983-04-30,476.08024691358025,488.6952232634363
1983-05-31,872.1624850657108,910.6863017929626
1983-06-30,1209.8765432098764,1234.6896003093345
1983-07-31,2529.8685782556754,2675.3626855897705
1983-08-31,1789.874551971326,1755.1166306320274
1983-09-30,1099.9228395061727,1174.8711168938592
1983-10-31,1960.1254480286736,1985.1781443714628
1983-11-30,912.8086419753088,867.6742601279329
1983-12-31,579.8237753882916,364.55164020014325
1984-01-31,275.98566308243727,258.48431893066316
1984-02-29,283.0060664112388,275.5045437715744
1984-03-31,326.9862604540023,317.53095094722937
1984-04-30,444.0586419753087,436.5952538000053
1984-05-31,520.0866188769414,503.5969349488314
1984-06-30,1060.1851851851852,1134.7348441505724
1984-07-31,2460.050776583035,2455.3850369006022
1984-08-31,1479.9880525686976,1424.963419356604
1984-09-30,834.8765432098766,885.812768002303
1984-10-31,893.0704898446834,879.6877536754739
1984-11-30,520.0617283950618,502.5885484438047
1984-12-31,280.0179211469534,282.4988568096335
1985-01-31,207.997311827957,206.49639244928417
1985-02-28,177.99272486772486,191.4773024405525
1985-03-31,233.98297491039423,247.50411032037198
1985-04-30,356.983024691358,369.5213672718306
1985-05-31,452.1356033452808,454.67151563086713
1985-06-30,665.1234567901233,663.5195651164066
1985-07-31,1249.9999999999998,1224.7800242846274
1985-08-31,980.0627240143368,1034.6804942629183
1985-09-30,2449.845679012345,2375.100042197917
1985-10-31,1170.1015531660694,1164.6503104663661
1985-11-30,508.8734567901234,475.57374948197696
1985-12-31,270.98267622461174,269.50187518928874
1986-01-31,205.01045400238948,205.48800594425745
1986-02-28,192.00562169312167,203.4685652450372
1986-03-31,238.98596176821985,253.5170817021981
1986-04-30,356.983024691358,383.53047016203556
1986-05-31,829.9731182795699,873.712129941982
1986-06-30,1109.9537037037037,1144.7689123363941
1986-07-31,1680.1075268817203,1745.0327655817603
1986-08-31,719.8327359617682,723.5745836379996
1986-09-30,1060.1851851851852,1104.6326395931071
1986-10-31,369.9970131421744,598.4599617180143
1986-11-30,311.50327932098764,356.5156712088526
1986-12-31,184.44941009557945,227.4857708131743
1987-01-31,122.40882616487455,164.48028807316976
1987-02-28,344.99007936507934,178.49365926604145
1987-03-31,627.9868578255675,211.50097732608364
1987-04-30,373.9969135802469,282.1477889152909
1987-05-31,433.09438470728793,558.4979780002876
1987-06-30,587.5771604938271,1154.8029805222156
1987-07-31,816.1589008363202,1665.1087981463072
1987-08-31,619.0262843488649,1034.6804942629183
1987-09-30,318.016975308642,655.8010511273131
1987-10-31,244.99701314217444,556.6305955835714
1987-11-30,233.9891975308642,337.5281267870376
1987-12-31,417.0400238948626,190.4742513138592
1988-01-31,332.997311827957,161.4551285580895
1988-02-29,429.83716475095787,167.47196348974333
1988-03-31,502.9121863799283,240.48275243351904
1988-04-30,348.9969135802469,363.5395189302832
1988-05-31,443.17502986857824,425.54034993009435
1988-06-30,834.104938271605,814.8024393026417
1988-07-31,701.9115890083632,824.7867106240177
1988-08-31,1780.1672640382317,553.6427837168256
1988-09-30,616.8981481481482,813.644662221567
1988-10-31,620.1463560334528,1244.9477543851626
1988-11-30,567.1296296296297,635.7329147556696
1988-12-31,536.1409796893668,280.51943144791437
1989-01-31,666.0692951015532,188.49482595214005
1989-02-28,467.09656084656086,181.48320513074574
1989-03-31,477.1505376344086,292.5080265632323
1989-04-30,451.00308641975306,399.54638668940487
1989-05-31,672.0430107526881,904.7106780594709
1989-06-30,711.033950617284,2415.236314941204
1989-07-31,918.8321385902032,2365.003727931538
1989-08-31,710.8721624850657,1945.2161606537366
1989-09-30,1706.4043209876545,1854.8721993330068
1989-10-31,760.1553166069295,1174.7341755166337
1989-11-30,528.9351851851852,661.5899366191334
1989-12-31,452.8823178016726,341.5454888261997
1990-01-31,635.0806451612904,277.49427193283407
1990-02-28,660.135582010582,273.5140796960618
1990-03-31,679.8835125448029,310.50959306037646
1990-04-30,662.8086419753087,386.540690617782
1990-05-31,1040.1732377538829,721.7072012212835
1990-06-30,900.8487654320988,752.668401690438
1990-07-31,710.1254480286739,786.6921093230072
1990-08-31,618.279569892473,832.6297167742256
1990-09-30,638.8888888888888,981.9082671405844
1990-10-31,586.1708482676224,705.6477124375242
1990-11-30,520.0617283950618,424.6315571539592
1990-12-31,617.1594982078853,237.49494056677304
1991-01-31,604.0919952210274,158.46731669134357
1991-02-28,574.156746031746,163.4839061693933
1991-03-31,614.1726403823178,223.4895724414016
1991-04-30,518.1327160493827,266.5177980873763
1991-05-31,582.0639187574671,469.6105749645966
1991-06-30,724.1512345679013,579.7736883347409
1991-07-31,823.9994026284348,852.4239703914174
1991-08-31,869.9223416965352,1154.9399218994413
1991-09-30,579.0895061728395,759.6150642806223
1991-10-31,552.942054958184,663.4448698197381
1991-11-30,731.0956790123457,416.52711746541075
1991-12-31,341.9952210274791,229.50254382322774
1992-01-31,678.0167264038232,170.4559118066616
1992-02-29,399.90421455938696,169.46813090071583
1992-03-31,359.9910394265233,207.46743130597667
1992-04-30,400.0771604938272,390.55431789211076
1992-05-31,548.8351254480286,477.4535811148047
1992-06-30,710.6481481481483,825.6083588614385
1992-07-31,616.0394265232975,1784.9947492994868
1992-08-31,582.0639187574671,1064.9320894137206
1992-09-30,368.9814814814815,1104.6326395931071
1992-10-31,241.0020908004779,1034.6804942629183
1992-11-30,542.824074074074,421.54415155832163
1992-12-31,691.8309438470728,218.4849875646022
1993-01-31,551.0752688172043,197.49560920071212
1993-02-28,644.0145502645503,200.49142413495827
1993-03-31,508.1391875746714,259.49270543568997
1993-04-30,506.94444444444446,508.76335963507955
1993-05-31,598.1182795698925,725.8154425380591
1993-06-30,734.9537037037037,1018.5712086147133
1993-07-31,686.9772998805256,1424.963419356604
1993-08-31,745.9677419354839,1644.941068045772
1993-09-30,804.0123456790124,1114.6667077789289
1993-10-31,611.9324970131422,771.7530499892777
1993-11-30,592.9783950617284,467.4693097934287
1993-12-31,595.1314217443249,227.4857708131743
1994-01-31,651.1350059737157,186.47805294208658
1994-02-28,689.0707671957673,183.4969102982575
1994-03-31,729.9133811230586,218.4849875646022
1994-04-30,643.9043209876544,521.4989077170841
1994-05-31,894.9372759856631,659.7101049863056
1994-06-30,724.9228395061729,1174.8711168938592
1994-07-31,583.9307048984468,1044.7643593131859
1994-08-31,734.0203106332139,613.7724975418995
1994-09-30,663.966049382716,727.5832312258839
1994-10-31,632.0937873357228,599.5803911680441
1994-11-30,599.9228395061729,363.5395189302832
1994-12-31,703.0316606929509,184.46127993203305
1995-01-31,704.8984468339307,154.4711183195709
1995-02-28,689.8974867724869,146.4480431506081
1995-03-31,636.9474313022699,200.48342106745807
1995-04-30,430.16975308641975,420.38637445995755
1995-05-31,589.15770609319,739.6340724265395
1995-06-30,750.0000000000001,583.6329453292878
1995-07-31,716.0991636798088,556.6305955835714
1995-08-31,533.9008363201912,1009.6575698789213
1995-09-30,609.9537037037037,1023.5882427076242
1995-10-31,655.9886499402628,697.8047062500282
1995-11-30,621.9135802469136,440.45451083160094
1995-12-31,344.01135005973714,237.49494056677304
1996-01-31,464.8297491039427,161.4551285580895
1996-02-29,502.0753512132823,170.46621460620207
1996-03-31,455.86917562724017,232.49035566200774
1996-04-30,330.0154320987654,355.55085695157123
1996-05-31,529.0471923536439,581.6535199675686
1996-06-30,520.8333333333334,812.4868851059136
1996-07-31,666.0692951015532,674.6491643200353
1996-08-31,661.9623655913979,738.5136429717293
1996-09-30,582.175925925926,670.466227706591
1996-10-31,378.9575866188769,619.748121268579
1996-11-30,461.033950617284,379.5554354576523
1996-12-31,486.85782556750297,202.50019407751154
1997-01-31,406.9593787335723,155.47950482459763
1997-02-28,391.9890873015873,142.47852167050283
1997-03-31,275.01493428912784,225.50634545145505
1997-04-30,339.0046296296297,309.50992100662774
1997-05-31,455.1224611708483,829.6419049074798
1997-06-30,667.0524691358024,746.493590499163
1997-07-31,527.9271206690562,834.4970991909419
1997-08-31,293.98148148148147,666.8061581698273
1997-09-30,474.92283950617286,523.4285362143576
1997-10-31,620.1463560334528,507.7051762656071
1997-11-30,532.0216049382716,342.5451608713037
1997-12-31,424.1338112305854,197.49560920071212
1998-01-31,387.9181600955794,162.37388070711387
1998-02-28,342.01388888888886,167.61518564981287
1998-03-31,331.989247311828,205.7748358834651
1998-04-30,291.0108024691358,427.1552024878332
1998-05-31,363.0152329749104,603.8051571476228
1998-06-30,582.9475308641976,563.5987704191964
1998-07-31,390.905017921147,1064.5006493801625
1998-08-31,417.0400238948626,1214.7421715371079
1998-09-30,481.86728395061726,1212.8060694474564
1998-10-31,529.0471923536439,871.6971496190487
1998-11-30,498.070987654321,482.572897967287
1998-12-31,501.0454002389486,249.85342679119424
1999-01-31,492.4193548387097,177.34640353375102
1999-02-28,536.9642857142857,208.84263574218647
1999-03-31,557.9032258064516,249.0789859553338
1999-04-30,556.7333333333333,308.71738399022763
1999-05-31,532.0967741935484,385.34830469862817
1999-06-30,629.7666666666667,1554.348461021492
1999-07-31,574.7096774193549,2313.5446441505733
1999-08-31,535.1612903225806,1388.1201136653863
1999-09-30,616.1666666666666,879.8330808446725
1999-10-31,563.5483870967741,1143.5904197424206
1999-11-30,571.0333333333333,577.4365222988436
1999-12-31,579.6129032258065,261.8249913788718
2000-01-31,620.5483870967743,194.80359070877404
2000-02-29,571.5862068965517,181.2008044754477
2000-03-31,515.0,216.32659227206494
2000-04-30,650.8,410.68327615398823
2000-05-31,622.2903225806451,464.4380750608861
2000-06-30,532.7333333333333,1005.7732949396768
2000-07-31,587.0645161290323,790.5099353263352
2000-08-31,576.0967741935484,767.5671255639666
2000-09-30,443.5,852.2242650462439
2000-10-31,552.4193548387096,695.4473227244536
2000-11-30,586.0666666666667,382.4409247273351
2000-12-31,490.03225806451616,194.8358590769349
2001-01-31,401.4516129032258,157.21094180137692
2001-02-28,454.3928571428572,166.11470653033308
2001-03-31,414.35483870967744,188.89847933533744
2001-04-30,404.8333333333333,329.4906837999146
2001-05-31,537.4516129032259,488.5102777088846
2001-06-30,543.7666666666667,840.6872478164661
2001-07-31,549.1290322580645,606.7738470184214
2001-08-31,578.483870967742,548.2390271746289
2001-09-30,449.23333333333335,786.0364638869685
2001-10-31,385.61290322580646,828.4898046516626
2001-11-30,620.5333333333333,391.9106151702744
2001-12-31,583.0,206.7106185601299
2002-01-31,357.9677419354839,145.8202078405948
2002-02-28,323.07142857142856,160.07706435909293
2002-03-31,424.5161290322581,192.77068351464015
2002-04-30,465.5,258.90147722349826
2002-05-31,489.741935483871,324.6515041880583
2002-06-30,366.3333333333333,818.7469086916282
2002-07-31,468.5806451612903,806.0310204117068
2002-08-31,521.3548387096774,471.859799737883
2002-09-30,496.1666666666667,406.1818387955488
2002-10-31,720.0967741935483,353.3058151148983
2002-11-30,608.1333333333333,221.72293904083205
2002-12-31,461.6774193548387,148.40813096709542
2003-01-31,318.4258064516129,111.55442769058189
2003-02-28,184.1107142857143,122.37931276682902
2003-03-31,214.9032258064516,170.47324111548872
2003-04-30,362.6333333333334,243.0630865178781
2003-05-31,358.03225806451616,391.57609975367336
2003-06-30,392.8,533.6225320100333
2003-07-31,433.5161290322581,819.9386870729015
2003-08-31,288.51612903225805,1209.3856224224055
2003-09-30,360.9333333333333,1496.5633429313032
2003-10-31,371.8387096774193,1020.0025696702082
2003-11-30,456.73333333333335,450.9294605364798
2003-12-31,381.06451612903226,224.87770983469179
2004-01-31,404.7096774193548,170.21509417020187
2004-02-29,466.9655172413793,154.33015541625775
2004-03-31,484.8709677419355,214.519563655057
2004-04-30,437.0,243.26315040047544
2004-05-31,451.741935483871,321.134252058525
2004-06-30,546.8,673.033714199923
2004-07-31,455.8064516129032,712.8722415313158
2004-08-31,429.741935483871,901.15816974991
2004-09-30,397.6333333333333,1085.2986882721066
2004-10-31,476.7096774193548,850.3032215284011
2004-11-30,468.3666666666667,469.53540161802914
2004-12-31,469.9032258064516,234.913172332718
2005-01-31,487.7741935483871,178.99209030995465
2005-02-28,360.2857142857143,170.58041819545153
2005-03-31,446.483870967742,220.19879645136768
2005-04-30,486.3333333333333,364.70192713704057
2005-05-31,510.5161290322581,651.1428532073301
2005-06-30,492.06666666666666,811.2445130942292
2005-07-31,505.5806451612903,1975.3721458248028
2005-08-31,490.5161290322581,1553.624573962417
2005-09-30,517.4,1352.8507872655712
2005-10-31,699.9032258064516,1716.6766382792214
2005-11-30,542.0,643.4242595755215
2005-12-31,509.1290322580645,290.73744925099874
2006-01-31,413.96774193548384,245.3681236168353
2006-02-28,425.3928571428572,239.2809264516338
2006-03-31,656.483870967742,252.33809113958011
2006-04-30,881.7666666666667,314.5192365855495
2006-05-31,901.1612903225806,389.5754609277004
2006-06-30,738.6333333333333,646.9253775209746
2006-07-31,832.7096774193549,848.1412408616237
2006-08-31,588.2258064516129,607.2578725408343
2006-09-30,454.03333333333336,798.4737685884343
2006-10-31,482.0967741935484,724.1984387557762
2006-11-30,487.6333333333333,379.47331046880834
2006-12-31,470.8709677419355,210.03426048069807
2007-01-31,480.0,162.40614907527473
2007-02-28,496.5,157.7191685999104
2007-03-31,518.9354838709677,240.97962554695886
2007-04-30,635.2666666666667,317.32013094191177
2007-05-31,687.1612903225807,321.55374084461613
2007-06-30,798.0999999999999,1273.1920180114103
2007-07-31,624.9677419354838,1422.8086094383068
2007-08-31,771.8387096774194,914.6786160093086
2007-09-30,742.0333333333333,1086.9658872937507
2007-10-31,436.4516129032258,838.9447559196458
2007-11-30,447.4666666666666,480.27216331741806
2007-12-31,471.7741935483871,248.14320327866886
2008-01-31,483.7096774193548,201.12819086830183
2008-02-29,502.0,166.98937005646664
2008-03-31,449.3225806451613,252.37035950774103
2008-04-30,672.7,388.0427134400597
2008-05-31,781.9032258064515,381.92785767357753
2008-06-30,922.0666666666668,472.0028561700626
2008-07-31,753.4838709677418,884.7981070923562
2008-08-31,768.0000000000001,1104.8683779493933
2008-09-30,591.5,982.9993563040169
2008-10-31,430.483870967742,1165.3715682509983
2008-11-30,477.9333333333333,600.1771169540707
2008-12-31,407.3225806451613,298.28824740063897
2009-01-31,541.258064516129,216.52020248103008
2009-02-28,585.5714285714286,243.1750270236171
2009-03-31,534.6012903225807,295.35182589800104
2009-04-30,898.5,462.36644582495916
2009-05-31,890.741935483871,725.4891734822104
2009-06-30,830.1,1095.9687620106295
2009-07-31,594.0645161290323,1709.7389391246375
2009-08-31,621.0322580645162,1578.148533764667
2009-09-30,563.0666666666667,1584.2580114697892
2009-10-31,602.3225806451613,1263.0156503057483
2009-11-30,640.8999999999999,709.8788125782603
2009-12-31,561.516129032258,391.8342466989602
2010-01-31,531.5806451612904,261.8895281151935
2010-02-28,459.5,268.25446373492235
2010-03-31,527.3870967741935,311.03425282417703
2010-04-30,878.9,341.56120471661876
2010-05-31,943.741935483871,397.8361631768795
2010-06-30,931.5666666666668,1034.5158060728234
2010-07-31,998.4193548387096,2142.199609216428
