date,flow,E-MLR
1966-06-30,447.9166666666667,796.9036922895148
1966-07-31,1049.8805256869773,1406.746588427468
1966-08-31,1749.9253285543607,2022.7264814487303
1966-09-30,2010.030864197531,1810.5212607233955
1966-10-31,1440.0388291517324,1274.2494077901747
1966-11-30,601.8518518518518,710.9013727391347
1966-12-31,285.9916367980884,304.9885659068172
1967-01-31,206.0185185185185,156.5300624965216
1967-02-28,192.9976851851852,143.74990328530282
1967-03-31,249.7759856630824,264.4288163595063
1967-04-30,347.9938271604938,415.3430136425194
1967-05-31,1109.9910394265232,760.5439694059903
1967-06-30,1170.138888888889,808.1207189133802
1967-07-31,1969.8327359617683,1176.629399678755
1967-08-31,1649.8655913978494,1295.5674466968553
1967-09-30,2359.953703703704,1944.3428298533152
1967-10-31,1540.0985663082438,1068.140642077933
1967-11-30,812.1141975308642,589.1621793671296
1967-12-31,353.00925925925924,307.19537485181274
1968-01-31,255.0029868578256,140.29511042849276
1968-02-29,229.00702426564496,207.18127849604463
1968-03-31,307.0116487455198,322.6418092597416
1968-04-30,500.0,445.036978639865
1968-05-31,1189.889486260454,740.5483469973396
1968-06-30,1160.108024691358,725.103283573953
1968-07-31,1419.8775388291515,872.3042672266445
1968-08-31,974.8357228195938,969.1707619517192
1968-09-30,2040.123456790124,1294.6978473793995
1968-10-31,1220.131421744325,955.7825067981826
1968-11-30,562.8858024691358,604.527164180905
1968-12-31,315.00149342891274,319.1612161172843
1969-01-31,234.9910394265233,159.1571515990932
1969-02-28,209.98677248677248,166.4121730578849
1969-03-31,252.9868578255675,406.1132553637813
1969-04-30,331.01851851851853,470.32704479315856
1969-05-31,510.0059737156511,686.9982220101399
1969-06-30,650.0771604938273,976.5025652344824
1969-07-31,1130.152329749104,1564.7814901776587
1969-08-31,793.0107526881719,1593.844161554061
1969-09-30,709.104938271605,1167.587614057203
1969-10-31,841.173835125448,938.1238662352895
1969-11-30,381.0185185185185,614.8345024075549
1969-12-31,190.0014934289128,304.50985744436
1970-01-31,147.9988052568698,104.71898875482775
1970-02-28,145.99867724867724,90.14274912000026
1970-03-31,188.9934289127837,214.13944438592975
1970-04-30,367.0138888888889,444.696698013152
1970-05-31,558.1690561529272,668.9540938144737
1970-06-30,672.067901234568,702.4017832592903
1970-07-31,726.926523297491,1078.243969717617
1970-08-31,1180.1821983273596,1609.577134868692
1970-09-30,569.0586419753087,1160.240516709346
1970-10-31,614.1726403823178,722.94086884376
1970-11-30,348.9969135802469,386.9684133210376
1970-12-31,177.00866188769413,148.21856057411043
1971-01-31,139.00089605734766,20.155893650966338
1971-02-28,135.0033068783069,10.900046165728074
1971-03-31,201.0155316606929,277.8760545516893
1971-04-30,335.9953703703704,482.1398956471623
1971-05-31,486.85782556750297,606.6843664306655
1971-06-30,638.8888888888888,758.2582130370072
1971-07-31,719.8327359617682,972.425017039535
1971-08-31,638.0675029868578,974.8004227304967
1971-09-30,1329.861111111111,1439.077862542545
1971-10-31,1799.9551971326164,1147.7307703309355
1971-11-30,721.0648148148149,622.3285573291042
1971-12-31,308.9904420549582,309.2095697951848
1972-01-31,214.0083632019116,209.7791919338746
1972-02-29,214.0006385696041,157.30737009006774
1972-03-31,284.98357228195937,368.64676919680187
1972-04-30,440.97222222222223,458.6992748588463
1972-05-31,723.9396654719235,737.7075576859377
1972-06-30,1069.83024691358,784.8642319703692
1972-07-31,1910.0955794504184,1608.844983258122
1972-08-31,1059.9611708482676,1401.8400444120357
1972-09-30,775.8487654320987,1068.2632078601223
1972-10-31,658.9755077658302,755.9236147519297
1972-11-30,364.0046296296296,377.6061240320301
1972-12-31,213.00029868578247,180.62016721523446
1973-01-31,174.99253285543608,68.88262863616924
1973-02-28,176.00859788359787,30.990046633926166
1973-03-31,227.0011947431302,219.34244551932233
1973-04-30,293.98148148148147,426.5930674953582
1973-05-31,564.1427718040621,569.9720282131758
1973-06-30,1050.1543209876545,737.3917410619471
1973-07-31,919.9522102747908,962.3977214797181
1973-08-31,897.1774193548387,998.3346593785406
1973-09-30,1020.0617283950618,990.1442338396796
1973-10-31,1040.1732377538829,822.75229326139
1973-11-30,535.8796296296297,531.6569538001927
1973-12-31,246.00507765830343,260.5395108984071
1974-01-31,168.01075268817203,96.8457949176117
1974-02-28,175.01653439153438,135.1459068410776
1974-03-31,219.9820788530466,247.43170189732928
1974-04-30,305.0154320987654,524.8639243316301
1974-05-31,486.85782556750297,611.6118032421537
1974-06-30,910.8796296296296,697.9445494374359
1974-07-31,896.0573476702509,951.1905806323072
1974-08-31,999.8506571087216,1214.5415226788334
1974-09-30,1359.9537037037037,1209.103154704578
1974-10-31,956.1678614097968,1051.2424299431564
1974-11-30,589.891975308642,663.3142349986005
1974-12-31,278.0017921146953,286.8306683928551
1975-01-31,178.9874551971326,116.49934051291234
1975-02-28,183.98644179894177,140.08964085339147
1975-03-31,233.98297491039423,339.94887948365704
1975-04-30,316.01080246913585,569.7495463774889
1975-05-31,683.9904420549582,694.2851981692241
1975-06-30,1140.0462962962963,926.0887061061879
1975-07-31,2230.0627240143367,1346.8338377920484
1975-08-31,1829.823775388292,1562.036492365019
1975-09-30,1689.8148148148148,1321.063927247266
1975-10-31,1960.1254480286736,1360.3348850034708
1975-11-30,881.9444444444445,937.6793024987687
1975-12-31,354.01732377538826,451.92950945179973
1976-01-31,239.99402628434888,260.67795353278973
1976-02-29,242.01787994891444,244.33455583792554
1976-03-31,321.98327359617684,282.5395476393916
1976-04-30,449.84567901234567,495.73772296649094
1976-05-31,636.9474313022699,743.4843423523087
1976-06-30,1170.138888888889,776.7547418476269
1976-07-31,1469.9074074074072,855.4356439985353
1976-08-31,1920.1762246117084,1366.9260842672486
1976-09-30,2000.0,1506.9476490884836
1976-10-31,1089.8297491039427,1059.2208901400727
1976-11-30,523.9197530864197,652.3355074334105
1976-12-31,289.98655913978496,321.35967489855113
1977-01-31,214.0083632019116,154.30652148957589
1977-02-28,204.98511904761904,134.42723384028614
1977-03-31,293.01075268817203,271.401330764939
1977-04-30,606.8672839506173,448.1992802896443
1977-05-31,860.9617682198327,625.8694623787621
1977-06-30,966.820987654321,860.7832831151655
1977-07-31,800.8512544802867,749.4607441121133
1977-08-31,711.9922341696536,932.9566152440559
1977-09-30,658.9506172839506,818.7923869853382
1977-10-31,539.8745519713261,595.2028902161653
1977-11-30,333.9891975308642,247.88187017861944
1977-12-31,188.9934289127837,14.59209725911977
1978-01-31,127.01612903225806,-83.81221756219314
1978-02-28,141.0094246031746,-11.361631563839286
1978-03-31,196.01254480286727,181.7515185660579
1978-04-30,467.9783950617284,423.14797917365
1978-05-31,551.0752688172043,628.0562399493458
1978-06-30,760.0308641975308,646.5538673366256
1978-07-31,568.9964157706094,794.4571883972192
1978-08-31,1070.041816009558,1074.5293995034574
1978-09-30,1760.030864197531,1661.4678711955055
1978-10-31,1020.0119474313022,999.3649807634602
1978-11-30,523.9197530864197,572.5982138155811
1978-12-31,256.0110513739546,276.9232335459785
1979-01-31,193.99641577060933,172.44686179284713
1979-02-28,178.98478835978835,121.53041409741132
1979-03-31,220.99014336917563,198.06533681850826
1979-04-30,390.817901234568,526.5523313101316
1979-05-31,402.85244922341695,653.9324997293547
1979-06-30,466.04938271604937,776.4270341713577
1979-07-31,1109.9910394265232,1296.0490073546316
1979-08-31,1739.8446833930705,1928.2699975999717
1979-09-30,1680.16975308642,1570.9160531654245
1979-10-31,965.1284348864992,1099.2999684486274
1979-11-30,440.97222222222223,666.3926839079467
1979-12-31,248.9919354838709,272.3122391446158
1980-01-31,173.98446833930706,89.34311546941743
1980-02-29,172.01468710089398,157.71469439231186
1980-03-31,237.00716845878136,214.37333698355187
1980-04-30,328.0092592592593,441.3181600316672
1980-05-31,362.0071684587813,699.8676630130437
1980-06-30,618.8271604938271,682.3100346286611
1980-07-31,1350.0597371565111,1116.0743606130175
1980-08-31,949.074074074074,1660.0759286490354
1980-09-30,1390.0462962962963,1964.678251553913
1980-10-31,1130.152329749104,1266.3627694465424
1980-11-30,494.9845679012346,682.4137781923828
1980-12-31,221.99820788530465,359.1944061249094
1981-01-31,173.01373954599762,122.78159281473982
1981-02-28,173.98313492063488,193.4564263887365
1981-03-31,223.0062724014337,277.4969756262687
1981-04-30,341.0108024691358,463.89666058356823
1981-05-31,583.9307048984468,669.1052388904303
1981-06-30,1060.1851851851852,784.6705245029611
1981-07-31,1640.1583034647551,1216.074342206987
1981-08-31,1059.9611708482676,1173.9914735533691
1981-09-30,3469.9074074074074,2006.8525005445229
1981-10-31,1680.1075268817203,1343.9432000082031
1981-11-30,714.891975308642,727.631980114037
1981-12-31,352.00119474313027,349.2513849704602
1982-01-31,251.00806451612905,203.12790535693028
1982-02-28,250.9920634920635,157.24102984092596
1982-03-31,285.9916367980884,278.47498126529456
1982-04-30,395.8333333333333,459.9332280570359
1982-05-31,850.1344086021505,705.6342511085841
1982-06-30,1514.6604938271605,820.0552734675756
1982-07-31,1749.9253285543607,1236.2525671540482
1982-08-31,1059.9611708482676,1198.4433262927587
1982-09-30,1650.0771604938273,1418.153971532894
1982-10-31,1649.8655913978494,1330.2561412343214
1982-11-30,697.145061728395,760.2178599233221
1982-12-31,326.0155316606929,309.4576698129033
1983-01-31,233.98297491039423,96.69555957753015
1983-02-28,215.9804894179894,94.8958156942019
1983-03-31,251.00806451612905,217.58788420950964
1983-04-30,476.08024691358025,357.17632512838964
1983-05-31,872.1624850657108,653.6945827346354
1983-06-30,1209.8765432098764,705.179102582305
1983-07-31,2529.8685782556754,1527.2912862435244
1983-08-31,1789.874551971326,1918.1357233682065
1983-09-30,1099.9228395061727,1213.0630461305038
1983-10-31,1960.1254480286736,1287.0195581764556
1983-11-30,912.8086419753088,783.4592199977347
1983-12-31,579.8237753882916,385.3512723902409
1984-01-31,275.98566308243727,197.3045920844789
1984-02-29,283.0060664112388,221.49843803291031
1984-03-31,326.9862604540023,359.5949915570876
1984-04-30,444.0586419753087,523.6932327449032
1984-05-31,520.0866188769414,807.9721629536457
1984-06-30,1060.1851851851852,1021.9626166632835
1984-07-31,2460.050776583035,1826.437600827185
1984-08-31,1479.9880525686976,1735.8896321893642
1984-09-30,834.8765432098766,1193.7630202415537
1984-10-31,893.0704898446834,1191.093783122139
1984-11-30,520.0617283950618,775.2474164508787
1984-12-31,280.0179211469534,474.7367718509107
1985-01-31,207.997311827957,238.3091065438316
1985-02-28,177.99272486772486,215.69647039125098
1985-03-31,233.98297491039423,397.3806335585716
1985-04-30,356.983024691358,508.73584124114024
1985-05-31,452.1356033452808,830.0529555924488
1985-06-30,665.1234567901233,941.7372987097591
1985-07-31,1249.9999999999998,1353.5467480972272
1985-08-31,980.0627240143368,1392.4751033595971
1985-09-30,2449.845679012345,1894.7086134503597
1985-10-31,1170.1015531660694,1420.3391104547388
1985-11-30,508.8734567901234,742.0161353767337
1985-12-31,270.98267622461174,389.02175161017266
1986-01-31,205.01045400238948,185.28854172294356
1986-02-28,192.00562169312167,241.05269933052443
1986-03-31,238.98596176821985,307.4351894688541
1986-04-30,356.983024691358,524.8423519185951
1986-05-31,829.9731182795699,796.702377607203
1986-06-30,1109.9537037037037,1027.6005777313878
1986-07-31,1680.1075268817203,1685.6626390412778
1986-08-31,719.8327359617682,1333.0198105264517
1986-09-30,1060.1851851851852,1407.9870826212218
1986-10-31,369.9970131421744,1107.013458851464
1986-11-30,311.50327932098764,646.5535733049029
1986-12-31,184.44941009557945,331.9491098841227
1987-01-31,122.40882616487455,219.70831080903608
1987-02-28,344.99007936507934,289.0388325030399
1987-03-31,627.9868578255675,333.35581852745435
1987-04-30,373.9969135802469,468.829872502872
1987-05-31,433.09438470728793,668.3466637962107
1987-06-30,587.5771604938271,1082.805989416583
1987-07-31,816.1589008363202,1800.807160969116
1987-08-31,619.0262843488649,1527.040877458955
1987-09-30,318.016975308642,1186.7996130854908
1987-10-31,244.99701314217444,868.8533725574479
1987-11-30,233.9891975308642,614.024342234538
1987-12-31,417.0400238948626,364.41365837967834
1988-01-31,332.997311827957,231.36807234981012
1988-02-29,429.83716475095787,231.93594024305315
1988-03-31,502.9121863799283,297.71661706586525
1988-04-30,348.9969135802469,517.514412588771
1988-05-31,443.17502986857824,861.8726622134192
1988-06-30,834.104938271605,941.442456891306
1988-07-31,701.9115890083632,1378.5700015362027
1988-08-31,1780.1672640382317,1332.5627813653737
1988-09-30,616.8981481481482,1219.3366807871078
1988-10-31,620.1463560334528,1408.590258212435
1988-11-30,567.1296296296297,1007.4696367806032
1988-12-31,536.1409796893668,528.4293849332118
1989-01-31,666.0692951015532,316.4772786392912
1989-02-28,467.09656084656086,270.15013344545855
1989-03-31,477.1505376344086,400.13608825398654
1989-04-30,451.00308641975306,517.8567464101512
1989-05-31,672.0430107526881,882.4061769558162
1989-06-30,711.033950617284,1862.6281537735445
1989-07-31,918.8321385902032,1830.6420662861365
1989-08-31,710.8721624850657,2155.7186842500096
1989-09-30,1706.4043209876545,2040.6419316252673
1989-10-31,760.1553166069295,1564.8320626924435
1989-11-30,528.9351851851852,925.1805024604406
1989-12-31,452.8823178016726,456.68429037707284
1990-01-31,635.0806451612904,285.5174541101413
1990-02-28,660.135582010582,248.78504930520884
1990-03-31,679.8835125448029,320.5495655035501
1990-04-30,662.8086419753087,508.92399229710173
1990-05-31,1040.1732377538829,785.2309617622911
1990-06-30,900.8487654320988,862.7040724375456
1990-07-31,710.1254480286739,886.8255011147584
1990-08-31,618.279569892473,963.1508608162444
1990-09-30,638.8888888888888,1155.9676987469832
1990-10-31,586.1708482676224,973.6486377645214
1990-11-30,520.0617283950618,693.1798652703328
1990-12-31,617.1594982078853,349.69827201722245
1991-01-31,604.0919952210274,163.58558324273162
1991-02-28,574.156746031746,214.70297178674315
1991-03-31,614.1726403823178,301.5880016262841
1991-04-30,518.1327160493827,423.6166092293873
1991-05-31,582.0639187574671,692.7662436009197
1991-06-30,724.1512345679013,814.2575603557896
1991-07-31,823.9994026284348,1005.3897040408157
1991-08-31,869.9223416965352,1318.7881020770772
1991-09-30,579.0895061728395,1322.5264807311592
1991-10-31,552.942054958184,1261.9196144166367
1991-11-30,731.0956790123457,784.7986036698409
1991-12-31,341.9952210274791,385.96413246725945
1992-01-31,678.0167264038232,183.17763210778116
1992-02-29,399.90421455938696,190.99535603875955
1992-03-31,359.9910394265233,316.4017924781092
1992-04-30,400.0771604938272,534.3038474638508
1992-05-31,548.8351254480286,776.4206504639413
1992-06-30,710.6481481481483,957.3393012340113
1992-07-31,616.0394265232975,1771.8721889424046
1992-08-31,582.0639187574671,1887.5983069919694
1992-09-30,368.9814814814815,1599.293446539143
1992-10-31,241.0020908004779,1550.1095157165378
1992-11-30,542.824074074074,932.7475676369287
1992-12-31,691.8309438470728,462.3560313900443
1993-01-31,551.0752688172043,189.44252886639742
1993-02-28,644.0145502645503,289.8369662335781
1993-03-31,508.1391875746714,314.07844515117625
1993-04-30,506.94444444444446,589.7714582616865
1993-05-31,598.1182795698925,769.8589076594459
1993-06-30,734.9537037037037,935.3153141692409
1993-07-31,686.9772998805256,1606.7098778423695
1993-08-31,745.9677419354839,2022.1419116250308
1993-09-30,804.0123456790124,1592.8343134631987
1993-10-31,611.9324970131422,1199.4549060741895
1993-11-30,592.9783950617284,727.4257198211874
1993-12-31,595.1314217443249,421.6312469170906
1994-01-31,651.1350059737157,236.6392228401358
1994-02-28,689.0707671957673,171.51804848275222
1994-03-31,729.9133811230586,320.2297179526252
1994-04-30,643.9043209876544,516.3843310642131
1994-05-31,894.9372759856631,979.9113064235597
1994-06-30,724.9228395061729,1061.6284129739784
1994-07-31,583.9307048984468,1285.0370614747462
1994-08-31,734.0203106332139,1174.16543202052
1994-09-30,663.966049382716,1338.8510162383243
1994-10-31,632.0937873357228,1278.1843785533292
1994-11-30,599.9228395061729,823.0934490576554
1994-12-31,703.0316606929509,440.3205423078226
1995-01-31,704.8984468339307,190.59801540937968
1995-02-28,689.8974867724869,187.5090609363881
1995-03-31,636.9474313022699,320.23556358973474
1995-04-30,430.16975308641975,460.8290438253124
1995-05-31,589.15770609319,1024.2324898457787
1995-06-30,750.0000000000001,950.1515918346156
1995-07-31,716.0991636798088,1072.5975695030015
1995-08-31,533.9008363201912,1563.1424932816117
1995-09-30,609.9537037037037,1640.6284423212135
1995-10-31,655.9886499402628,1174.693214517835
1995-11-30,621.9135802469136,773.8267168111006
1995-12-31,344.01135005973714,401.6078547074693
1996-01-31,464.8297491039427,210.64372438076012
1996-02-29,502.0753512132823,263.99065155157734
1996-03-31,455.86917562724017,335.6249176376255
1996-04-30,330.0154320987654,568.5128505377273
1996-05-31,529.0471923536439,1052.280916813639
1996-06-30,520.8333333333334,1222.1029431783102
1996-07-31,666.0692951015532,1367.955434736162
1996-08-31,661.9623655913979,1375.9116636018366
1996-09-30,582.175925925926,1216.5102073752662
1996-10-31,378.9575866188769,1014.2634566548784
1996-11-30,461.033950617284,726.898561678163
1996-12-31,486.85782556750297,422.34268042016544
1997-01-31,406.9593787335723,253.87116696669185
1997-02-28,391.9890873015873,221.72497900190672
1997-03-31,275.01493428912784,347.1974686253197
1997-04-30,339.0046296296297,548.8157305158912
1997-05-31,455.1224611708483,871.9280441551226
1997-06-30,667.0524691358024,1007.8591485907261
1997-07-31,527.9271206690562,1433.2441454304442
1997-08-31,293.98148148148147,1445.4422577076068
1997-09-30,474.92283950617286,1408.9744101321244
1997-10-31,620.1463560334528,1111.849241850697
1997-11-30,532.0216049382716,706.4825655762393
1997-12-31,424.1338112305854,334.0448793241947
1998-01-31,387.9181600955794,227.0133281234221
1998-02-28,342.01388888888886,276.08602469003097
1998-03-31,331.989247311828,308.0016558170543
1998-04-30,291.0108024691358,678.1710626948552
1998-05-31,363.0152329749104,764.8810174063352
1998-06-30,582.9475308641976,884.6752744026609
1998-07-31,390.905017921147,1203.1582559703781
1998-08-31,417.0400238948626,1576.9276311564502
1998-09-30,481.86728395061726,1718.588043450445
1998-10-31,529.0471923536439,1455.716267129932
1998-11-30,498.070987654321,975.2030905612374
1998-12-31,501.0454002389486,531.9957242109634
1999-01-31,492.4193548387097,299.4610617561661
1999-02-28,536.9642857142857,370.84419462104694
1999-03-31,557.9032258064516,396.3957079863795
1999-04-30,556.7333333333333,655.5947264266933
1999-05-31,532.0967741935484,891.2640284364587
1999-06-30,629.7666666666667,1501.2456082756669
1999-07-31,574.7096774193549,2264.7858997903236
1999-08-31,535.1612903225806,1781.8585069703186
1999-09-30,616.1666666666666,1415.398112932382
1999-10-31,563.5483870967741,1220.2709814407092
1999-11-30,571.0333333333333,893.3454272760218
1999-12-31,579.6129032258065,506.7763526279594
2000-01-31,620.5483870967743,302.5019210376574
2000-02-29,571.5862068965517,249.46899430922997
2000-03-31,515.0,340.8473106147194
2000-04-30,650.8,563.2276793784179
2000-05-31,622.2903225806451,798.9498524645277
2000-06-30,532.7333333333333,903.1523317178625
2000-07-31,587.0645161290323,1095.6992661197785
2000-08-31,576.0967741935484,1102.785092974503
2000-09-30,443.5,1160.622268708935
2000-10-31,552.4193548387096,1010.8667107167583
2000-11-30,586.0666666666667,686.60036571674
2000-12-31,490.03225806451616,396.12508888625257
2001-01-31,401.4516129032258,252.2428615226817
2001-02-28,454.3928571428572,281.35593601876684
2001-03-31,414.35483870967744,358.87297641632574
2001-04-30,404.8333333333333,555.24713784682
2001-05-31,537.4516129032259,735.2112908965088
2001-06-30,543.7666666666667,1059.0104252587928
2001-07-31,549.1290322580645,1100.0948265907346
2001-08-31,578.483870967742,1148.5087723838083
2001-09-30,449.23333333333335,1319.0119076866586
2001-10-31,385.61290322580646,1362.582683079097
2001-11-30,620.5333333333333,913.5931177175115
2001-12-31,583.0,506.7293563427558
2002-01-31,357.9677419354839,285.07870960154884
2002-02-28,323.07142857142856,288.80335923510904
2002-03-31,424.5161290322581,370.94428730322795
2002-04-30,465.5,607.4972141029208
2002-05-31,489.741935483871,714.4024846433509
2002-06-30,366.3333333333333,997.161963227044
2002-07-31,468.5806451612903,1356.2844981124078
2002-08-31,521.3548387096774,1264.569093860552
2002-09-30,496.1666666666667,978.9283507143648
2002-10-31,720.0967741935483,783.3888977925607
2002-11-30,608.1333333333333,448.5840354263888
2002-12-31,461.6774193548387,247.22099601966838
2003-01-31,318.4258064516129,182.48371852071116
2003-02-28,184.1107142857143,132.04850094287008
2003-03-31,214.9032258064516,289.054733961893
2003-04-30,362.6333333333334,504.6220394642694
2003-05-31,358.03225806451616,626.9282859171026
2003-06-30,392.8,843.1707546599943
2003-07-31,433.5161290322581,1132.8049451364086
2003-08-31,288.51612903225805,1569.0561953628387
2003-09-30,360.9333333333333,1576.9686026443856
2003-10-31,371.8387096774193,1411.4352514333584
2003-11-30,456.73333333333335,954.6988354777964
2003-12-31,381.06451612903226,524.6028165457641
2004-01-31,404.7096774193548,268.5767100036855
2004-02-29,466.9655172413793,274.40940631429703
2004-03-31,484.8709677419355,450.30969575809536
2004-04-30,437.0,546.8873657797121
2004-05-31,451.741935483871,687.1520377469524
2004-06-30,546.8,966.8025579853029
2004-07-31,455.8064516129032,1274.6075486139553
2004-08-31,429.741935483871,1412.4179562661966
2004-09-30,397.6333333333333,1705.3825026356724
2004-10-31,476.7096774193548,1500.7737849371092
2004-11-30,468.3666666666667,942.0988104182346
2004-12-31,469.9032258064516,531.8150871570375
2005-01-31,487.7741935483871,281.72681613766684
2005-02-28,360.2857142857143,241.19190243403312
2005-03-31,446.483870967742,384.70262977772313
2005-04-30,486.3333333333333,583.203601302445
2005-05-31,510.5161290322581,813.4819112687496
2005-06-30,492.06666666666666,1078.1764432048903
2005-07-31,505.5806451612903,2185.0823139178797
2005-08-31,490.5161290322581,2209.361495283071
2005-09-30,517.4,1764.4800481754594
2005-10-31,699.9032258064516,1880.7520021541088
2005-11-30,542.0,1050.4790702528658
2005-12-31,509.1290322580645,576.8789097966361
2006-01-31,413.96774193548384,401.2024637838903
2006-02-28,425.3928571428572,402.14490932177426
2006-03-31,656.483870967742,396.9022750454001
2006-04-30,881.7666666666667,540.3982280934476
2006-05-31,901.1612903225806,861.4690027259117
2006-06-30,738.6333333333333,1000.7778557420867
2006-07-31,832.7096774193549,1341.4192937658618
2006-08-31,588.2258064516129,1331.5282480729231
2006-09-30,454.03333333333336,1400.3590786424309
2006-10-31,482.0967741935484,1173.0414507277667
2006-11-30,487.6333333333333,828.1562574238201
2006-12-31,470.8709677419355,411.8743037361404
2007-01-31,480.0,249.3060117392953
2007-02-28,496.5,205.95715989652467
2007-03-31,518.9354838709677,377.3925916719273
2007-04-30,635.2666666666667,705.9165095790015
2007-05-31,687.1612903225807,760.7679760952346
2007-06-30,798.0999999999999,1070.1269230181686
2007-07-31,624.9677419354838,1787.9232565904929
2007-08-31,771.8387096774194,1585.8218276290459
2007-09-30,742.0333333333333,1468.2509384364275
2007-10-31,436.4516129032258,1198.8209610606002
2007-11-30,447.4666666666666,790.0396667047501
2007-12-31,471.7741935483871,484.1258249536631
2008-01-31,483.7096774193548,295.70475636893434
2008-02-29,502.0,200.76953936828002
2008-03-31,449.3225806451613,413.7238751127609
2008-04-30,672.7,558.5614175340679
2008-05-31,781.9032258064515,850.5744797684813
2008-06-30,922.0666666666668,858.6045279797062
2008-07-31,753.4838709677418,1137.3347988269365
2008-08-31,768.0000000000001,1465.907199353919
2008-09-30,591.5,1321.5986292463092
2008-10-31,430.483870967742,1345.955961184376
2008-11-30,477.9333333333333,892.3136631889744
2008-12-31,407.3225806451613,540.5567328814266
2009-01-31,541.258064516129,379.0560955804288
2009-02-28,585.5714285714286,352.9666340789973
2009-03-31,534.6012903225807,414.8786866148918
2009-04-30,898.5,645.1217866141094
2009-05-31,890.741935483871,926.1218413307323
2009-06-30,830.1,1292.3605314655742
2009-07-31,594.0645161290323,2131.1800387499507
2009-08-31,621.0322580645162,2113.31065958983
2009-09-30,563.0666666666667,1967.188160761686
2009-10-31,602.3225806451613,1565.9649311327948
2009-11-30,640.8999999999999,986.9308132933178
2009-12-31,561.516129032258,551.1532131972646
2010-01-31,531.5806451612904,365.5699054198289
2010-02-28,459.5,344.83585138886076
2010-03-31,527.3870967741935,481.66075703772754
2010-04-30,878.9,639.8831458715022
2010-05-31,943.741935483871,887.228814248873
